year,head_to_head,result,fifa_rank_diff,home_form_total,away_form_total,stage_encoded,home_team_encoded,away_team_encoded
1991,0,away team win,26.119791748361877,2.4999999999999996,3.3333333333333326,2,48,82
1994,0,home team win,331.35196324117396,0.7000000000000001,0.0,0,28,6
1994,1,draw,61.118700638308155,0.39999999999999997,0.6,0,68,70
1994,0,away team win,-4.18863211790449,0.5,0.3,0,15,60
1994,1,away team win,90.8081277767219,0.39999999999999997,0.39999999999999997,0,37,59
1994,0,draw,-175.92501898163027,0.19999999999999998,0.19999999999999998,0,78,74
1994,0,home team win,16.379280304530084,0.5,0.39999999999999997,0,5,46
1994,0,home team win,-28.862767129730628,0.19999999999999998,0.3,0,48,45
1994,0,draw,-79.11159793359866,0.5,0.3,0,10,73
1994,0,home team win,19.34382319652741,1.2999999999999998,0.3,0,8,61
1994,0,home team win,142.1704641851893,1.2999999999999998,0.3,0,43,62
1994,0,draw,133.54668585647596,1.4,0.39999999999999997,0,28,72
1994,0,home team win,180.87712507781634,0.3,0.09999999999999999,0,2,32
1994,0,home team win,56.699858765616455,0.7000000000000001,0.39999999999999997,0,45,9
1994,0,home team win,-171.29602792297032,0.8999999999999999,0.5,0,78,15
1994,0,away team win,29.24162926812346,0.3,0.8999999999999999,0,56,74
1994,1,home team win,99.17071044721865,0.39999999999999997,0.19999999999999998,0,37,52
1994,0,draw,148.43124427473208,0.6,0.0,0,66,6
1994,0,home team win,-25.45936428593768,0.3,1.0999999999999999,0,41,59
1994,0,home team win,133.51676219070896,2.6999999999999997,0.5,0,8,10
1994,0,home team win,-20.472308456156043,0.3,0.3,0,69,61
1994,0,home team win,-99.4241335571428,1.2,1.2999999999999998,0,5,47
1994,0,home team win,-20.77708612244237,0.3,0.39999999999999997,0,58,46
1994,0,home team win,60.31550757545119,3.0999999999999996,0.7000000000000001,0,2,49
1994,0,away team win,-175.2832965810221,1.2499999999999998,2.3999999999999995,0,78,60
1994,0,home team win,58.94201693203627,0.39999999999999997,0.09999999999999999,0,9,32
1994,0,away team win,25.907690254095087,0.19999999999999998,1.2,0,70,15
1994,0,away team win,-200.61341434163296,0.0,1.0999999999999999,0,6,72
1994,0,home team win,186.2769176675631,1.4,2.0,0,28,70
1994,1,draw,83.2048744403387,0.75,0.3,0,37,45
1994,0,draw,35.2964786646296,0.39999999999999997,0.19999999999999998,0,55,52
1994,0,home team win,97.17103128955318,0.3,0.5,0,57,10
1994,4,draw,49.59031636660825,3.05,1.7,0,8,73
1994,0,away team win,-127.11895793295685,0.39999999999999997,1.2999999999999998,0,42,47
1994,0,away team win,52.92177000692254,1.2,1.0,0,5,62
1994,2,away team win,128.52841498779776,2.3999999999999995,0.39999999999999997,0,2,9
1994,0,away team win,-127.21939459537543,0.09999999999999999,1.4,0,30,49
1994,1,home team win,173.97320827357134,1.8666666666666667,0.5,3,28,5
1994,1,home team win,24.20011944900307,1.7999999999999998,1.95,3,68,74
1994,0,away team win,-99.37699531097542,1.7,1.3499999999999999,3,58,73
1994,0,home team win,-12.533751321471982,1.0,0.3,3,56,2
1994,0,home team win,69.26950159994885,2.6999999999999997,1.0999999999999999,3,43,59
1994,0,home team win,251.8450082225129,2.6999999999999997,0.19999999999999998,3,8,82
1994,0,away team win,-84.73475508146953,2.8,0.39999999999999997,3,45,40
1994,1,away team win,61.48354011576316,1.7,1.0999999999999999,3,41,9
1994,1,home team win,53.70031580820046,0.8666666666666666,1.7999999999999998,4,37,72
1994,1,away team win,-13.797120176638145,2.6999999999999997,1.2999999999999998,4,43,8
1994,0,home team win,-202.13847647595753,3.1999999999999997,0.7000000000000001,4,9,30
1994,0,away team win,-21.83772948746787,1.7,1.7,4,56,73
1994,0,away team win,-134.1072254553735,2.4999999999999996,1.7999999999999998,1,9,40
1994,1,away team win,-47.563692785711964,2.3999999999999995,3.3999999999999995,1,69,8
1994,0,home team win,96.36776299382018,1.3499999999999999,1.0999999999999999,5,69,9
1994,2,home team win,14.777082334893748,2.466666666666667,1.7999999999999998,2,8,40
1995,1,away team win,-111.77374625857715,0.7000000000000001,0.39999999999999997,0,69,8
1995,0,home team win,261.8746188268401,0.09999999999999999,0.19999999999999998,0,28,43
1995,0,home team win,246.31855734278383,0.19999999999999998,0.39999999999999997,0,25,11
1995,0,home team win,13.74361242595728,1.2,0.5,0,48,49
1995,0,home team win,96.53358435646214,0.39999999999999997,0.19999999999999998,0,21,3
1995,0,draw,-58.63680340595897,0.3,0.09999999999999999,0,78,13
1995,1,away team win,242.1561006024026,0.6,0.19999999999999998,0,8,43
1995,1,home team win,-136.51512573228433,0.7000000000000001,0.09999999999999999,0,69,30
1995,0,home team win,-221.98497502655846,2.3999999999999995,0.39999999999999997,0,78,21
1995,0,home team win,-65.80486578164573,0.09999999999999999,0.19999999999999998,0,13,3
1995,0,home team win,-51.649710068127206,6.8,0.19999999999999998,0,48,27
1995,0,draw,191.326805191331,0.5,1.5999999999999999,0,45,11
1995,0,away team win,-10.169652055591996,1.2999999999999998,1.5,0,8,30
1995,1,home team win,131.92148878764283,1.65,0.8999999999999999,0,69,43
1995,0,away team win,-62.5787455955317,2.5999999999999996,0.5,0,45,27
1995,0,home team win,206.3064057871877,4.7,1.95,0,48,11
1995,0,home team win,-163.3481716205995,2.9,0.39999999999999997,0,13,21
1995,0,home team win,-124.4416691876047,2.05,0.8999999999999999,0,78,3
1995,1,away team win,136.04188336936795,1.6666666666666667,2.1999999999999997,8,69,13
1995,0,home team win,90.10667159387685,0.7999999999999999,1.65,8,28,27
1995,0,away team win,62.185492284132124,0.3,0.3,8,40,82
1995,1,home team win,-27.88584860918536,5.166666666666667,0.75,8,48,21
1995,1,away team win,-181.8604483337906,2.3999999999999995,1.2,9,78,52
1995,0,home team win,262.279633429735,1.5,1.5,9,28,13
1995,0,away team win,46.39812532237647,2.55,3.0999999999999996,5,13,82
1995,0,away team win,126.81731041832086,1.2666666666666668,1.9,2,28,52
1998,2,home team win,260.0027819704617,0.5,0.09999999999999999,0,8,63
1998,0,draw,-54.43360792190197,0.5,1.2999999999999998,0,42,52
1998,0,draw,35.11312596631274,0.39999999999999997,0.7999999999999999,0,10,4
1998,1,draw,138.9127298095243,0.6,0.6,0,37,12
1998,0,draw,-27.93490449457113,0.3,0.39999999999999997,0,50,9
1998,0,away team win,-95.78951079289436,0.0,0.09999999999999999,0,58,21
1998,0,home team win,207.273071907975,0.09999999999999999,0.19999999999999998,0,27,69
1998,0,away team win,137.83867856509664,0.7999999999999999,0.09999999999999999,0,68,49
1998,0,away team win,8.793751609407991,0.3,0.19999999999999998,0,66,45
1998,0,draw,98.0609570388931,1.0,0.39999999999999997,0,43,5
1998,0,home team win,93.81340948600746,0.39999999999999997,0.09999999999999999,0,82,37
1998,0,away team win,-88.15911451231386,0.09999999999999999,1.2999999999999998,0,39,17
1998,0,home team win,110.68386938845538,0.7999999999999999,0.19999999999999998,0,2,43
1998,0,home team win,274.40480000098296,1.0,0.19999999999999998,0,28,82
1998,0,home team win,156.77346817388866,0.39999999999999997,0.7000000000000001,0,25,78
1998,1,home team win,67.05021128332078,0.8999999999999999,0.3,0,56,15
1998,0,draw,-106.40960745760299,0.09999999999999999,2.6999999999999997,0,59,52
1998,0,home team win,215.10742571544597,1.9,0.5,0,8,46
1998,0,draw,53.9208027713762,0.6,1.5,0,12,4
1998,0,home team win,153.19905640929346,2.0,0.39999999999999997,0,37,10
1998,0,draw,-138.0663879502299,0.19999999999999998,0.7999999999999999,0,65,21
1998,0,home team win,191.06619328566376,2.1999999999999997,0.0,0,27,62
1998,1,home team win,1.5495643834813109,0.09999999999999999,0.39999999999999997,0,45,9
1998,0,draw,139.52361219998693,2.1999999999999997,0.3,0,68,54
1998,0,away team win,-69.33240745204102,0.19999999999999998,3.3999999999999995,0,40,17
1998,0,draw,-21.94534441180872,0.39999999999999997,2.3,0,5,45
1998,0,home team win,83.07941994987823,1.0,0.3,0,43,70
1998,0,draw,151.78762878872203,2.4,0.39999999999999997,0,28,86
1998,0,home team win,159.36021227492552,1.5,0.09999999999999999,0,2,42
1998,0,away team win,-27.2774746893906,0.19999999999999998,0.09999999999999999,0,78,37
1998,0,home team win,-62.91132823050748,1.5999999999999999,0.39999999999999997,0,56,27
1998,0,home team win,23.178297979760828,0.3,0.7000000000000001,0,15,78
1998,0,away team win,-46.380122318604435,0.7999999999999999,0.5,0,59,46
1998,0,away team win,161.05354279797803,2.25,2.3499999999999996,0,8,52
1998,0,draw,25.831142314722,1.2999999999999998,0.39999999999999997,0,12,10
1998,3,home team win,180.5196405619945,2.35,1.5,0,37,4
1998,0,home team win,79.27940887159025,2.55,0.7999999999999999,0,27,21
1998,0,draw,-17.789424023858146,0.8999999999999999,0.0,0,65,62
1998,0,away team win,34.756042409969496,0.7999999999999999,0.3,0,45,54
1998,0,home team win,108.68045251570493,1.5,0.39999999999999997,0,68,9
1998,1,draw,-1.7133610146852334,1.7999999999999998,0.3,0,5,70
1998,0,draw,68.76750058530592,2.75,1.95,0,43,45
1998,0,home team win,232.5561554003582,2.4,0.7999999999999999,0,28,37
1998,0,away team win,-138.83392847912228,0.8999999999999999,1.7999999999999998,0,78,86
1998,0,away team win,-125.49109101709496,1.0,1.0999999999999999,0,15,27
1998,0,home team win,43.30879162936503,2.8999999999999995,2.6999999999999997,0,2,17
1998,0,away team win,32.29710569393228,0.19999999999999998,0.09999999999999999,0,40,42
1998,0,draw,116.82330161051755,1.9499999999999997,0.7000000000000001,0,56,78
1998,2,home team win,28.690995135609,2.2333333333333334,2.466666666666667,3,37,52
1998,1,home team win,241.35464376132336,1.9,2.0,3,8,12
1998,1,home team win,172.57822984476456,2.1999999999999997,1.3499999999999999,3,27,54
1998,0,away team win,-75.42529640792213,0.7999999999999999,0.7999999999999999,3,45,21
1998,0,home team win,164.6997441163412,2.4,1.8333333333333333,3,28,45
1998,0,home team win,42.746720094800594,2.6333333333333333,1.4499999999999997,3,43,86
1998,1,home team win,-30.144007424706615,2.433333333333333,1.4499999999999997,3,2,27
1998,0,away team win,25.795931582091043,1.833333333333333,2.233333333333333,3,56,17
1998,2,away team win,-37.300641502717326,2.0,0.09999999999999999,4,37,29
1998,0,home team win,140.87249766577088,2.3666666666666663,1.5,4,8,21
1998,1,home team win,17.046283122117075,3.0999999999999996,0.7999999999999999,4,43,2
1998,0,away team win,159.78218548424934,2.4,1.7666666666666664,4,28,17
1998,1,home team win,115.46640750069423,2.3666666666666663,1.0,1,8,47
1998,0,home team win,96.86908034743419,1.7333333333333334,2.233333333333333,1,27,17
1998,0,away team win,57.888102948859114,2.4,2.466666666666667,5,43,17
1998,1,away team win,55.71828239155275,2.3666666666666663,0.09999999999999999,2,8,29
1999,1,home team win,-113.11600034226853,0.6,0.19999999999999998,0,78,21
1999,1,home team win,-102.74699926924814,0.39999999999999997,0.3,0,13,73
1999,3,home team win,161.3684163992507,0.7000000000000001,0.3,0,8,45
1999,0,draw,92.03250278093356,0.09999999999999999,0.3,0,40,11
1999,1,draw,10.808201032056559,0.3,0.19999999999999998,0,28,40
1999,0,home team win,64.96888313972022,0.8999999999999999,0.19999999999999998,0,48,61
1999,0,away team win,-53.03156260487867,0.19999999999999998,0.09999999999999999,0,46,49
1999,0,draw,116.58728581018818,0.0,0.3,0,3,31
1999,0,home team win,89.70754447040463,1.7999999999999998,1.0,0,13,31
1999,0,away team win,-75.86725792946459,0.7,1.0,0,3,73
1999,0,away team win,-103.95188794809701,0.7999999999999999,0.8999999999999999,0,40,61
1999,1,home team win,260.9532738687508,2.3,1.0,0,48,11
1999,3,home team win,70.30518522365423,5.6,0.8999999999999999,0,8,40
1999,0,home team win,-133.1569194265412,0.8999999999999999,0.19999999999999998,0,46,21
1999,0,home team win,-32.990643520606,2.6999999999999997,1.5,0,78,49
1999,1,home team win,101.87143220765302,1.0,1.0,0,28,45
1999,0,away team win,-192.45454373965276,0.3,1.7,0,29,73
1999,0,away team win,-195.98439072903057,0.3,2.3,0,11,61
1999,1,home team win,-26.87974133978355,3.55,0.0,0,13,3
1999,0,home team win,168.92077108781723,4.05,0.09999999999999999,0,48,43
1999,0,home team win,20.040919084272673,4.1,0.19999999999999998,0,78,50
1999,0,away team win,-91.06323117559646,0.3,0.5499999999999999,0,41,40
1999,1,draw,-60.18909436439958,2.7499999999999996,0.7999999999999999,0,28,8
1999,0,home team win,-80.12535682166254,0.09999999999999999,0.5499999999999999,0,45,21
1999,0,home team win,-31.76476377135714,3.1999999999999997,2.5333333333333337,8,13,61
1999,1,home team win,-6.013352358170778,3.9333333333333327,1.7,8,48,73
1999,1,home team win,-204.06563269835965,3.633333333333333,0.3,8,78,30
1999,0,home team win,231.83169644412055,3.9499999999999997,1.15,8,8,49
1999,0,away team win,96.73364691107736,4.166666666666666,0.39999999999999997,9,48,13
1999,1,home team win,-268.62717735272304,3.633333333333333,2.8999999999999995,9,78,8
1999,1,home team win,-52.6903674089217,2.4666666666666663,3.9,2,78,13
1999,0,home team win,121.67571194792913,3.8333333333333326,0.8999999999999999,5,8,52
2002,0,away team win,228.15410670317397,0.39999999999999997,0.5,0,27,64
2002,0,draw,-35.164813574060645,0.6,0.3,0,55,10
2002,0,away team win,-82.57023696584793,0.5,0.7000000000000001,0,79,21
2002,0,home team win,95.99234981411132,1.2999999999999998,0.7000000000000001,0,28,62
2002,1,home team win,108.61438512192944,0.39999999999999997,0.7000000000000001,0,2,49
2002,0,draw,40.714097498380625,0.3,0.5,0,50,69
2002,0,draw,21.940775705978922,0.7000000000000001,0.19999999999999998,0,25,73
2002,0,home team win,180.5172537460212,0.6,0.3,0,68,68
2002,0,home team win,154.32600578419147,0.3,0.09999999999999999,0,37,24
2002,0,away team win,26.3150457579286,0.39999999999999997,0.39999999999999997,0,17,45
2002,0,home team win,189.9009764934442,0.7999999999999999,0.19999999999999998,0,8,79
2002,0,away team win,5.911659041173834,0.0,0.09999999999999999,0,13,16
2002,0,draw,-32.964461122809325,0.19999999999999998,0.3,0,40,5
2002,0,home team win,33.94429076187885,0.7000000000000001,0.19999999999999998,0,66,56
2002,0,draw,89.97719042549306,6.8999999999999995,0.6,0,28,59
2002,0,home team win,44.9015878919065,0.19999999999999998,0.09999999999999999,0,57,78
2002,0,home team win,-118.83607464216311,0.7000000000000001,0.39999999999999997,0,78,57
2002,0,draw,197.11742682774297,0.39999999999999997,0.5,0,27,83
2002,0,home team win,54.649028512605355,0.3,0.7000000000000001,0,10,62
2002,0,draw,99.86372360192831,0.7000000000000001,1.2,0,21,64
2002,0,home team win,19.924016563999203,0.19999999999999998,0.7000000000000001,0,69,49
2002,0,home team win,116.82866299617558,2.6999999999999997,0.3,0,68,54
2002,2,away team win,82.74711140141903,1.0999999999999999,0.7000000000000001,0,2,27
2002,0,home team win,37.29600701360641,0.5,1.0,0,65,68
2002,0,away team win,101.1073208832272,1.7,0.39999999999999997,0,37,17
2002,0,home team win,187.63807707789783,2.1999999999999997,0.0,0,8,13
2002,0,draw,28.60926787427843,0.09999999999999999,0.8999999999999999,0,16,79
2002,0,home team win,-17.64175822680909,1.5999999999999999,0.19999999999999998,0,40,61
2002,0,home team win,61.38476749316055,0.39999999999999997,0.09999999999999999,0,41,24
2002,0,draw,20.720309182059054,2.1,0.7000000000000001,0,66,82
2002,0,draw,-76.14696382972261,0.09999999999999999,1.7,0,74,5
2002,0,home team win,123.62694673681199,0.39999999999999997,0.19999999999999998,0,53,56
2002,0,home team win,-91.79914548396823,1.4,0.39999999999999997,0,21,29
2002,0,draw,1.9634628942783365,0.5,0.5,0,60,83
2002,0,away team win,-40.32048207250341,1.0,1.2999999999999998,0,10,30
2002,0,away team win,-26.597138800468656,0.7000000000000001,1.2999999999999998,0,58,59
2002,0,away team win,-148.07668745101842,1.2,0.6,0,65,72
2002,0,away team win,-72.10715368852789,0.3,1.0,0,64,54
2002,0,draw,-56.62225939259565,0.7000000000000001,1.4,0,45,27
2002,1,draw,-76.4408661191394,1.5999999999999999,0.39999999999999997,0,69,2
2002,0,away team win,-174.38302721158334,0.7999999999999999,0.7999999999999999,0,16,8
2002,0,home team win,-1.858275184584727,0.19999999999999998,0.0,0,75,13
2002,0,home team win,-81.61352675194394,0.09999999999999999,1.7999999999999998,0,23,17
2002,0,draw,-79.5746784499413,1.7999999999999998,0.3,0,41,40
2002,0,home team win,27.492827831051045,0.3,0.19999999999999998,0,5,61
2002,0,away team win,-47.729241444435274,0.7999999999999999,0.19999999999999998,0,74,43
2002,0,home team win,-33.54152420816308,0.19999999999999998,1.4,0,52,82
2002,0,away team win,84.69995649288353,3.1999999999999997,0.7000000000000001,0,53,70
2002,0,away team win,-9.773389415367319,1.75,1.05,3,21,27
2002,0,home team win,100.95845312030087,4.449999999999999,1.7,3,28,54
2002,0,away team win,86.61122215425348,1.2499999999999998,1.2,3,69,64
2002,0,home team win,102.248877313089,2.6999999999999997,2.0,3,68,59
2002,0,away team win,44.995725164685155,1.4499999999999997,1.4,3,41,82
2002,0,home team win,108.44614518008916,2.8999999999999995,1.3499999999999999,3,8,5
2002,0,away team win,57.81810583624156,1.2499999999999998,0.8999999999999999,3,40,79
2002,0,home team win,-94.0368773861453,1.75,1.0,3,66,40
2002,0,away team win,-43.75031788356091,1.4,4.3,4,25,8
2002,1,home team win,108.72276470017846,3.6333333333333333,1.6333333333333333,4,28,82
2002,0,away team win,33.67604669295565,2.5999999999999996,0.8999999999999999,4,60,79
2002,1,away team win,93.72106701158918,2.2333333333333334,1.4,4,68,70
2002,1,home team win,85.9380835046777,1.9999999999999998,1.05,1,28,70
2002,1,home team win,184.8654765414201,2.6666666666666665,0.8999999999999999,1,8,79
2002,0,away team win,44.14926859981915,1.8666666666666667,0.6666666666666666,5,66,79
2002,1,away team win,-40.46869304149118,1.9999999999999998,3.2499999999999996,2,28,8
2003,0,home team win,-207.23543872690584,0.19999999999999998,0.7000000000000001,0,48,29
2003,1,away team win,139.69295706782736,0.09999999999999999,0.19999999999999998,0,45,50
2003,0,home team win,191.3532957099785,0.5,0.6,0,28,11
2003,0,home team win,-221.27080160045375,0.3,0.6,0,40,2
2003,1,home team win,-30.10985609359045,0.6,0.19999999999999998,0,78,73
2003,0,home team win,188.00265819287142,0.39999999999999997,0.09999999999999999,0,8,70
2003,0,away team win,70.25395235305814,0.6,0.3,0,3,61
2003,1,home team win,62.662912757936965,0.3,0.5,0,13,31
2003,0,home team win,-294.14753906521923,0.6,0.6,0,11,2
2003,0,home team win,220.3092723706677,0.7000000000000001,0.09999999999999999,0,27,70
2003,1,away team win,-174.92882454910955,1.5999999999999999,0.39999999999999997,0,48,8
2003,1,home team win,118.47655824521303,3.3,0.3,0,28,43
2003,1,home team win,2.075082175094849,2.6999999999999997,0.09999999999999999,0,78,49
2003,2,draw,-140.79804098699992,1.0,0.6,0,13,3
2003,0,away team win,-133.20700139187875,0.5,1.7,0,29,61
2003,0,home team win,171.87789533651267,0.19999999999999998,2.3,0,69,50
2003,2,draw,32.30661417779629,1.4,3.1999999999999997,0,27,8
2003,0,away team win,-10.19809408937931,0.09999999999999999,0.19999999999999998,0,66,52
2003,0,away team win,102.79424335524072,0.6,0.5,0,2,30
2003,0,home team win,-72.87673746476548,2.6999999999999997,0.3,0,11,43
2003,1,home team win,32.1849382686853,0.8999999999999999,0.09999999999999999,0,69,49
2003,0,away team win,-141.7680392429222,0.19999999999999998,0.6,0,46,82
2003,0,home team win,-203.4609537449369,0.5,1.2999999999999998,0,29,3
2003,1,home team win,-70.54408863394178,1.0,2.05,0,13,61
2003,6,away team win,108.86966778684973,2.4999999999999996,0.8999999999999999,8,8,73
2003,1,home team win,35.949300668669366,3.4,5.1,8,78,52
2003,0,home team win,96.86322528843493,2.9499999999999997,1.4666666666666668,8,28,61
2003,0,away team win,23.945981787601795,1.0,1.2999999999999998,8,13,11
2003,0,home team win,160.84533902578823,1.5999999999999999,1.2999999999999998,9,69,11
2003,2,away team win,-60.61781277778073,2.6999999999999997,4.699999999999999,9,78,30
2003,0,home team win,130.73548293219778,2.0,1.2999999999999998,5,78,11
2003,1,home team win,51.45853290522632,3.7666666666666666,1.2499999999999998,2,28,73
2006,0,home team win,159.73167870894213,1.2,0.0,0,28,16
2006,0,away team win,88.06927137543494,0.6,0.19999999999999998,0,52,24
2006,1,home team win,108.28839208384215,1.0999999999999999,0.39999999999999997,0,25,54
2006,0,draw,-161.46193198341734,0.19999999999999998,0.09999999999999999,0,73,73
2006,0,home team win,87.02731252679155,0.7000000000000001,0.5,0,2,41
2006,0,away team win,-323.1975693813454,0.0,0.39999999999999997,0,62,47
2006,0,home team win,-23.089117516389933,0.3,1.0,0,41,37
2006,0,away team win,-186.06170706086436,0.19999999999999998,1.0,0,1,57
2006,0,home team win,46.31050127797198,0.5,0.39999999999999997,0,3,43
2006,0,away team win,-80.15728133438733,0.3,0.6,0,78,19
2006,0,home team win,214.2009063993287,0.5,0.7999999999999999,0,37,31
2006,0,draw,173.07662260379834,0.6,0.6,0,27,74
2006,0,home team win,128.485719542688,1.2999999999999998,0.3,0,8,17
2006,0,home team win,107.47675402870414,0.3,0.19999999999999998,0,66,76
2006,0,draw,107.17665196787152,0.3,0.09999999999999999,0,74,62
2006,0,home team win,92.80143279841627,4.0,0.6,0,28,56
2006,0,home team win,185.11534031047768,0.39999999999999997,0.6,0,68,80
2006,0,home team win,15.625508443527451,0.09999999999999999,0.39999999999999997,0,69,54
2006,0,home team win,259.8893281038636,1.7999999999999998,0.19999999999999998,0,25,77
2006,0,home team win,16.066591592552413,0.19999999999999998,1.4,0,23,16
2006,0,home team win,342.30196162039283,2.1,0.0,0,2,66
2006,0,home team win,87.26282523731538,0.39999999999999997,1.2,0,43,41
2006,0,draw,144.81752857209676,2.3999999999999995,0.19999999999999998,0,41,1
2006,0,home team win,48.94343130574953,1.0,1.7,0,53,37
2006,0,away team win,226.99404064518126,0.6,0.7999999999999999,0,19,31
2006,2,draw,94.13702681285645,1.9,0.3,0,37,82
2006,0,home team win,113.94701237220443,1.9999999999999998,0.5,0,8,3
2006,1,draw,151.40441213559484,0.6,0.3,0,27,70
2006,0,draw,-35.35014337057828,0.39999999999999997,0.3,0,40,17
2006,0,away team win,-108.22643187473363,0.19999999999999998,0.6,0,72,74
2006,0,away team win,-66.58489406678223,0.09999999999999999,0.6,0,58,80
2006,0,home team win,161.7036159558461,3.1999999999999997,0.3,0,68,78
2006,0,away team win,-76.0766704098055,0.0,0.6,0,16,56
2006,0,away team win,-149.17083330421997,2.3,1.2,0,23,30
2006,0,home team win,137.78273918328705,0.39999999999999997,0.19999999999999998,0,50,77
2006,0,draw,-97.37687732289987,0.7999999999999999,1.0999999999999999,0,69,27
2006,2,draw,-8.562175883635746,1.7999999999999998,0.7000000000000001,0,43,2
2006,0,home team win,240.0309678189535,0.5,0.0,0,38,66
2006,0,home team win,68.41973313452718,2.4,0.3,0,53,45
2006,0,draw,140.23229735834684,1.0,0.19999999999999998,0,35,1
2006,0,away team win,-5.125663266230504,0.6,0.5,0,19,40
2006,0,home team win,-113.40884469214393,0.7999999999999999,1.0,0,29,82
2006,0,draw,-16.645266374655876,0.3,0.5,0,17,3
2006,1,away team win,-178.65781547970892,0.39999999999999997,1.2999999999999998,0,40,8
2006,0,home team win,-4.977797614640622,0.6,1.0,0,70,70
2006,0,away team win,-271.7524923310193,0.19999999999999998,0.6,0,72,29
2006,0,away team win,-272.7800138472978,0.09999999999999999,0.39999999999999997,0,58,72
2006,0,home team win,-15.315485194984376,0.6,1.0,0,76,78
2006,2,home team win,59.29837733214549,2.95,0.09999999999999999,3,28,73
2006,1,home team win,122.45991063377323,3.5,1.0,3,2,45
2006,0,home team win,195.0972477458622,2.1499999999999995,1.5999999999999999,3,25,24
2006,0,home team win,-29.333475018634317,2.4,1.0999999999999999,3,53,47
2006,0,home team win,73.49481394997474,1.5499999999999998,1.2,3,37,3
2006,0,away team win,31.71108417081814,2.0,2.0,3,70,80
2006,0,home team win,254.59182996414575,2.3499999999999996,1.5,3,8,31
2006,0,away team win,8.265064474656356,2.8499999999999996,2.0,3,68,29
2006,0,home team win,160.60118096443762,1.4333333333333331,1.5333333333333332,4,37,80
2006,1,home team win,-52.82006740076713,2.833333333333333,0.7000000000000001,4,28,2
2006,1,away team win,22.187041348564662,2.033333333333333,1.7,4,25,57
2006,1,away team win,29.2218195471969,2.6999999999999997,2.35,4,8,29
2006,1,away team win,-38.93520403878438,2.1333333333333333,1.9,1,28,40
2006,0,away team win,-53.29328950966192,2.166666666666667,2.0,1,53,29
2006,0,home team win,-18.55545666732064,1.9,1.35,5,28,57
2006,2,home team win,-32.10669804259828,1.6666666666666667,1.7666666666666666,2,37,29
2007,2,home team win,-14.313609243324208,0.5,0.6,0,28,2
2007,0,draw,3.331007190696937,0.19999999999999998,0.19999999999999998,0,45,73
2007,2,draw,153.04811973423557,0.6,0.3,0,78,50
2007,0,draw,-111.4224146525687,0.39999999999999997,0.19999999999999998,0,40,27
2007,1,away team win,-29.901251107953385,0.3,0.39999999999999997,0,29,3
2007,0,away team win,-355.7224159505854,0.19999999999999998,0.6,0,44,8
2007,2,home team win,107.51290213431116,0.39999999999999997,0.6,0,48,11
2007,1,home team win,-194.28013402169677,0.39999999999999997,0.39999999999999997,0,13,21
2007,0,draw,-31.024527079610607,0.19999999999999998,0.5,0,25,30
2007,1,home team win,-166.49227270799997,0.3,0.19999999999999998,0,46,49
2007,1,away team win,151.76203559600458,0.6,0.6,0,2,43
2007,0,away team win,16.806314804521662,0.3,0.6,0,69,82
2007,1,home team win,325.59801805635993,0.8999999999999999,0.39999999999999997,0,8,13
2007,0,draw,15.276174430773608,0.39999999999999997,0.39999999999999997,0,3,52
2007,0,home team win,-92.29901925582362,0.39999999999999997,0.3,0,11,31
2007,1,home team win,232.88350476454912,0.39999999999999997,0.19999999999999998,0,21,48
2007,3,home team win,-49.052558831340775,0.19999999999999998,0.6,0,25,2
2007,2,home team win,133.7340038442744,8.2,1.2999999999999998,0,28,43
2007,0,away team win,13.444152973764403,0.8999999999999999,2.0,0,45,82
2007,0,away team win,-169.85443453875723,1.7,1.0,0,46,73
2007,0,draw,122.20027036377701,1.0999999999999999,1.0999999999999999,0,3,11
2007,0,home team win,14.625076677179777,1.7999999999999998,0.3,0,48,31
2007,1,home team win,130.8238157977819,3.6999999999999997,1.7999999999999998,0,8,21
2007,1,home team win,38.10930250597107,2.4999999999999996,0.19999999999999998,0,13,48
2007,0,home team win,284.2179989289475,5.05,1.7,8,28,50
2007,1,home team win,-100.14535211510133,2.0,1.5999999999999999,8,78,27
2007,0,home team win,108.58088453521486,3.55,0.39999999999999997,8,48,13
2007,1,home team win,201.74095909037146,2.65,3.1999999999999997,8,8,3
2007,0,home team win,147.327449794107,4.2333333333333325,1.0999999999999999,9,28,52
2007,2,away team win,-200.85956292175,2.35,4.4,9,78,8
2007,1,home team win,-69.68968372703807,2.3666666666666663,4.05,2,28,8
2007,1,away team win,-16.157570599395058,2.7333333333333334,1.65,5,48,82
2010,1,draw,-40.32224354745426,0.7000000000000001,0.3,0,79,29
2010,0,draw,-124.88327355430783,0.7999999999999999,0.7999999999999999,0,65,45
2010,0,home team win,77.27166891030788,0.19999999999999998,0.19999999999999998,0,66,32
2010,2,home team win,120.92017589983357,1.0,0.39999999999999997,0,2,49
2010,0,draw,120.03912937974087,0.7999999999999999,0.7000000000000001,0,25,82
2010,0,away team win,2.141398706462496,0.09999999999999999,0.7999999999999999,0,0,68
2010,0,away team win,73.7725511962642,0.39999999999999997,0.3,0,61,31
2010,0,home team win,73.71994522753585,0.8999999999999999,0.39999999999999997,0,28,3
2010,0,home team win,153.81633093061646,1.2,0.19999999999999998,0,43,21
2010,0,home team win,-30.49849547129179,0.09999999999999999,0.5,0,40,10
